emp_no,salary
15248,64696
15252,51572
15253,40396
15253,40396
15254,46211
15258,40000
15263,72318
15263,72318
15269,60930
15269,60930
15271,88026
15272,40000
15272,40000
15274,40000
15278,40000
15283,50063
15292,87586
15292,87586
15295,54607
15303,40000
15308,40000
15312,40508
15319,40000
15319,40000
15321,40000
15321,40000
15324,40000
15324,40000
15324,40000
15329,41839
15330,53020
15330,53020
15331,78519
15334,40000
15337,40000
15337,40000
15340,40000
15340,40000
15341,81298
15341,81298
15343,48936
15343,48936
15354,40782
15356,40000
15358,40000
15361,40000
15361,40000
15365,41309
15365,41309
15366,40712
15366,40712
15367,66173
15369,81954
15370,67631
15372,79245
15372,79245
15374,40000
15375,65920
15375,65920
15377,50274
15377,50274
15382,66083
15382,66083
15386,77209
15388,66286
15390,40000
15392,55638
15395,40931
15403,52659
15406,40000
15408,40000
15409,41103
15410,58123
15410,58123
15411,40000
15412,62190
15412,62190
15414,74013
15420,40000
15420,40000
15422,64396
15424,40000
15425,47184
15428,40000
15433,53536
15438,43326
15438,43326
15439,74668
15441,40000
15441,40000
15445,40000
15452,40000
15454,57571
15454,57571
15459,40000
15461,54875
15463,40000
15465,40000
15465,40000
15470,40693
15474,90430
15479,40000
15479,40000
15480,47645
15480,47645
15482,47679
15484,40611
15488,40356
15489,53575
15491,61291
15491,61291
15497,44126
15504,40000
15505,56848
15505,56848
15508,44377
15508,44377
15510,48661
15510,48661
15511,76880
15512,59369
15513,76266
15513,76266
15517,40000
15518,55563
15518,55563
15525,40000
15525,40000
15532,53298
15532,53298
15534,63090
15534,63090
15535,40000
15539,47803
15539,47803
15541,50265
15543,40000
15545,40000
15548,48171
15548,48171
15550,40000
15555,40000
15555,40000
15560,69578
15560,69578
15563,56239
15563,56239
15565,73532
15566,61655
15569,40000
15569,40000
15571,40000
15582,72083
15583,85961
15583,85961
15593,76621
15600,40000
15600,40000
15601,83263
15603,40000
15603,40000
15604,65727
15610,46172
15621,52313
15623,52506
15623,52506
15633,49015
15636,40000
15637,73742
15637,73742
15638,54600
15638,54600
15641,56588
15641,56588
15643,58685
15646,64477
15646,64477
15650,45913
15651,50313
15651,50313
15651,50313
15653,54720
15656,66141
15656,66141
15657,62022
15657,62022
15662,40000
15664,53688
15666,40000
15668,40000
15669,44506
15671,58919
15675,69780
15677,40000
15677,40000
15682,40000
15682,40000
15683,60987
15684,40000
15684,40000
15687,62333
15687,62333
15692,40000
15693,52017
15693,52017
15703,40000
15708,85063
15708,85063
15710,40000
15710,40000
15714,40000
15714,40000
15715,40000
15717,95275
15717,95275
15723,47524
15724,40000
15726,70522
15726,70522
15728,40000
15728,40000
15733,40000
15733,40000
15734,49292
15739,54605
15740,57994
15740,57994
15743,40000
15744,41115
15744,41115
15747,58882
15750,40000
15750,40000
15753,40000
15753,40000
15753,40000
15762,56568
15763,60153
15763,60153
15765,40000
15765,40000
15767,40000
15767,40000
15767,40000
15769,61575
15770,49213
15772,48304
15772,48304
15776,68190
15778,44337
15778,44337
15788,53521
15788,53521
15796,40000
15799,64458
15799,64458
15809,50619
15809,50619
15812,67864
15812,67864
15819,63847
15819,63847
15821,40000
15821,40000
15839,65553
15839,65553
15840,87972
15841,40000
15842,40000
15842,40000
15846,40000
15847,40000
15855,40000
15855,40000
15861,50890
15861,50890
15866,40000
15866,40000
15867,44007
15867,44007
15867,44007
15869,40000
15869,40000
15871,61545
15871,61545
15876,51140
15876,51140
15876,51140
15877,40000
15880,40000
15885,79876
15885,79876
15889,63393
15889,63393
15892,60367
15892,60367
15893,46831
15895,73364
15901,40000
15901,40000
15902,40000
15902,40000
15905,47421
15905,47421
15910,40648
15911,45602
15911,45602
15912,93126
15912,93126
15918,73476
15920,48494
15934,50454
15938,69499
15938,69499
15939,42849
15941,40000
15942,50486
15942,50486
15943,40000
15943,40000
15944,45281
15945,57717
15945,57717
15946,70769
15948,40000
15948,40000
15949,40000
15955,45283
15955,45283
15958,86432
15960,49265
15960,49265
15964,52908
15966,40000
15967,74527
15967,74527
15970,43010
15971,42963
15977,44282
15977,44282
15978,40000
15984,40000
15984,40000
15989,47599
15993,45611
16000,40000
16000,40000
16005,69484
16005,69484
16008,48384
16008,48384
16013,40915
16013,40915
16018,52560
16018,52560
16019,40000
16019,40000
16022,40000
16025,84433
16025,84433
16028,53714
16028,53714
16033,40000
16052,40000
16052,40000
16053,45691
16056,48691
16058,44227
16066,74757
16066,74757
16068,53031
16068,53031
16069,40000
16069,40000
16072,40000
16075,40000
16075,40000
16076,47061
16077,49020
16077,49020
16077,49020
16086,42903
16086,42903
16086,42903
16088,40000
16088,40000
16093,40000
16094,40000
16094,40000
16096,41514
16096,41514
16099,40000
16105,55207
16109,58718
16109,58718
16117,98795
16118,40000
16118,40000
16120,80251
16120,80251
16126,68863
16130,40000
16130,40000
16134,40000
16134,40000
16138,67593
16138,67593
16142,54681
16145,50877
16145,50877
16146,53931
16146,53931
16147,45868
16149,55398
16149,55398
16151,40000
16154,40000
16156,93906
16164,67467
16164,67467
16165,40000
16166,40000
16170,74119
16170,74119
16175,70428
16180,69407
16185,44003
16192,40000
16198,47730
16198,47730
16201,53081
16203,40000
16206,40000
16212,40000
16215,83701
16218,40000
16219,40000
16222,40000
16224,74966
16227,58619
16227,58619
16229,40000
16230,40000
16233,54684
16234,40000
16234,40000
16235,40000
16237,83471
16237,83471
16238,62713
16242,40408
16246,40000
16249,40000
16249,40000
16252,64982
16252,64982
16255,40000
16257,70108
16257,70108
16261,40653
16262,90599
16266,57642
16270,71078
16272,40000
16272,40000
16272,40000
16274,65521
16274,65521
16277,40000
16278,43802
16280,40000
16287,40000
16289,70459
16293,48233
16293,48233
16295,55149
16300,66106
16300,66106
16301,50704
16302,40000
16311,40000
16313,40935
16314,56634
16320,40000
16320,40000
16324,40000
16329,40000
16331,63123
16331,63123
16332,73736
16337,40000
16337,40000
16341,40000
16347,72191
16347,72191
16355,80403
16355,80403
16360,47148
16364,73503
16364,73503
16365,40000
16365,40000
16368,40000
16373,98832
16377,62147
16380,42820
16380,42820
16381,71792
16382,66986
16383,55977
16383,55977
16384,44031
16388,40000
16392,41016
16396,77582
16396,77582
16397,66757
16397,66757
16398,71254
16399,59384
16404,45689
16404,45689
16405,59045
16412,66524
16415,61617
16415,61617
16425,53045
16426,40000
16427,48702
16433,40000
16437,67860
16437,67860
16438,52449
16438,52449
16439,40000
16446,94600
16446,94600
16447,40000
16447,40000
16448,76979
16448,76979
16452,43944
16452,43944
16453,47433
16453,47433
16457,56830
16457,56830
16463,72579
16466,40000
16466,40000
16471,44976
16472,54267
16478,40000
16478,40000
16479,62446
16479,62446
16480,87062
16480,87062
16481,63974
16481,63974
16482,40000
16484,70261
16484,70261
16486,57496
16486,57496
16487,73302
16487,73302
16490,85462
16491,40000
16491,40000
16499,40000
16500,46887
16500,46887
16504,40000
16508,42769
16508,42769
16510,40000
16510,40000
16511,63199
16511,63199
16526,40000
16529,40000
16530,40000
16531,45838
16535,52593
16537,40000
16539,40000
16539,40000
16544,50856
16546,47819
16546,47819
16549,60531
16549,60531
16551,82980
16554,40000
16554,40000
16556,53954
16557,53197
16559,40000
16565,40000
16567,40000
16569,40000
16570,46162
16570,46162
16577,55076
16578,40000
16580,40000
16582,40000
16586,40000
16586,40000
16588,40000
16593,40000
16607,54558
16607,54558
16608,40000
16616,75394
16617,40000
16619,40000
16619,40000
16622,40000
16629,40000
16631,43371
16636,40000
16644,47541
16644,47541
16655,54859
16655,54859
16657,63463
16657,63463
16658,50917
16658,50917
16662,58703
16668,63915
16668,63915
16669,52669
16669,52669
16672,55265
16672,55265
16674,40000
16678,41265
16679,40000
16680,40000
16683,60120
16686,80191
16686,80191
16692,40603
16695,63658
16698,43050
16704,45798
16704,45798
16706,63470
16706,63470
16716,54270
16716,54270
16719,40000
16719,40000
16723,56932
16723,56932
16729,51318
16729,51318
16730,54296
16731,48868
16731,48868
16733,40000
16744,54561
16747,55717
16751,40000
16756,61544
16759,40000
16759,40000
16766,44033
16769,40000
16772,73187
16776,40000
16778,52670
16778,52670
16779,54802
16779,54802
16782,75184
16782,75184
16783,40000
16783,40000
16786,40000
16786,40000
16789,88972
16799,54405
16799,54405
16801,48932
16803,50968
16803,50968
16806,72405
16808,87215
16808,87215
16812,41452
16828,51787
16829,69422
16832,51405
16832,51405
16838,83313
16843,40000
16851,51771
16851,51771
16852,48864
16852,48864
16856,72853
16856,72853
16858,67670
16858,67670
16859,74669
16862,40000
16862,40000
16864,50361
16864,50361
16868,58292
16869,40000
16869,40000
16871,55303
16871,55303
16875,40000
16880,40000
16885,72252
16889,58489
16889,58489
16894,40000
16895,41387
16895,41387
16896,45152
16897,57244
16901,40000
16902,40000
16902,40000
16910,57230
16915,57109
16915,57109
16917,51984
16917,51984
16919,40184
16921,71025
16929,52679
16929,52679
16933,69957
16934,40000
16938,44073
16944,85060
16950,40540
16952,48158
16952,48158
16954,47943
16954,47943
16955,74715
16955,74715
16959,40000
16959,40000
16962,83797
16969,49377
16969,49377
16979,40000
16986,61653
16988,47878
16993,57751
16993,57751
16996,77644
16999,40000
16999,40000
17007,80722
17011,97164
17012,40000
17014,53876
17014,53876
17018,40000
17018,40000
17024,58181
17024,58181
17034,40000
17040,48512
17041,40492
17041,40492
17044,45207
17044,45207
17046,44955
17046,44955
17047,43113
17048,46913
17048,46913
17055,46654
17056,40000
17056,40000
17057,40000
17059,40000
17059,40000
17062,76038
17063,91391
17063,91391
17066,59260
17066,59260
17068,40000
17072,40000
17072,40000
17076,60092
17078,44442
17079,67644
17080,40000
17080,40000
17081,40846
17081,40846
17085,40000
17089,67779
17089,67779
17090,40000
17090,40000
17092,40000
17093,43944
17097,46803
17098,40000
17100,40644
17101,40173
17101,40173
17102,89793
17103,48187
17103,48187
17112,40000
17118,50753
17118,50753
17120,40000
17120,40000
17123,79885
17123,79885
17125,40000
17125,40000
17125,40000
17126,40000
17126,40000
17128,46832
17128,46832
17129,40000
17132,56511
17132,56511
17140,40000
17141,44827
17143,40000
17146,65674
17148,50977
17153,49342
17154,40000
17157,42856
17157,42856
17158,48426
17158,48426
17159,56346
17159,56346
17160,49824
17162,53213
17163,47086
17169,57648
17169,57648
17172,62280
17172,62280
17179,42835
17181,56376
17181,56376
17185,75574
17191,50099
17196,42804
17199,40000
17199,40000
17200,68977
17200,68977
17204,40000
17204,40000
17214,70041
17215,47977
17215,47977
17220,45404
17220,45404
17222,54882
17222,54882
17224,40000
17224,40000
17227,42502
17228,40000
17230,75760
17235,40000
17235,40000
17236,75541
17236,75541
17243,56517
17245,81426
17255,68728
17260,40000
17260,40000
17266,83740
17268,49079
17268,49079
17275,46660
17275,46660
17276,40000
17277,40000
17279,69586
17279,69586
17280,69670
17280,69670
17282,40000
17284,40000
17285,55174
17285,55174
17287,50398
17291,85606
17293,40000
17293,40000
17294,43785
17294,43785
17297,40000
17303,40000
17305,55453
17308,52784
17314,72592
17316,56411
17322,46840
17325,40000
17326,40000
17327,50152
17327,50152
17329,58239
17333,42607
17333,42607
17334,70117
17335,64137
17336,71761
17336,71761
17339,58306
17339,58306
17340,65863
17340,65863
17352,71029
17352,71029
17355,40000
17355,40000
17361,55784
17361,55784
17364,40000
17370,75749
17379,41384
17384,55693
17384,55693
17386,40000
17387,49554
17391,60230
17391,60230
17396,40000
17396,40000
17397,40000
17407,53648
17407,53648
17412,43480
17413,40425
17413,40425
17414,40000
17415,54112
17415,54112
17416,40000
17419,40000
17423,78956
17428,40000
17436,79815
17439,69016
17440,72408
17440,72408
17448,40728
17448,40728
17457,59711
17457,59711
17463,40000
17463,40000
17466,40000
17466,40000
17468,59122
17470,60901
17472,40000
17472,40000
17474,54141
17474,54141
17476,56367
17476,56367
17478,40000
17478,40000
17479,49197
17479,49197
17482,74008
17483,56090
17483,56090
17487,40000
17487,40000
17488,63543
17488,63543
17489,48368
17489,48368
17493,46465
17497,55867
17497,55867
17500,44825
17505,63455
17505,63455
17507,84985
17507,84985
17512,40000
17513,79165
17516,40090
17520,40000
17520,40000
17523,40000
17525,40000
17526,88889
17534,40231
17539,60576
17539,60576
17542,42531
17544,53927
17544,53927
17551,74590
17552,45663
17555,40000
17556,67047
17556,67047
17558,64235
17559,53573
17562,53836
17562,53836
17566,61155
17568,45495
17568,45495
17571,56793
17573,77659
17573,77659
17576,40000
17582,44397
17584,40000
17586,40000
17586,40000
17588,56584
17589,47493
17593,40000
17593,40000
17596,55560
17603,43117
17603,43117
17611,55338
17621,60838
17625,47447
17629,70592
17635,40000
17638,40992
17638,40992
17644,80676
17644,80676
17647,75896
17647,75896
17648,40000
17651,40000
17657,43935
17657,43935
17663,59823
17667,40000
17667,40000
17670,84401
17674,43044
17674,43044
17675,61640
17676,40000
17677,40000
17677,40000
17680,40000
17680,40000
17681,67824
17681,67824
17683,54891
17683,54891
17688,45880
17694,40000
17695,71240
17696,40000
17696,40000
17699,48618
17699,48618
17702,40000
17704,40000
17704,40000
17705,50346
17711,49277
17716,40000
17716,40000
17718,40000
17723,79795
17723,79795
17727,40000
17727,40000
17728,57162
17735,72852
17735,72852
17736,40000
17742,52300
17745,40000
17745,40000
17748,55237
17749,61130
17751,40000
17753,79498
17754,40000
17754,40000
17775,72209
17776,40000
17778,40000
17778,40000
17779,40000
17783,49706
17783,49706
17788,67707
17788,67707
17791,46451
17796,67933
17798,83096
17798,83096
17800,43968
17800,43968
17801,71569
17803,57485
17806,40000
17806,40000
17807,40000
17807,40000
17811,40000
17811,40000
17813,40000
17813,40000
17815,40000
17815,40000
17816,74497
17816,74497
17816,74497
17819,40000
17824,40000
17826,50924
17828,40000
17828,40000
17829,77734
17833,40000
17833,40000
17834,40000
17834,40000
17835,46049
17836,61098
17836,61098
17840,66948
17840,66948
17841,40000
17849,40000
17849,40000
17851,77923
17851,77923
17854,77064
17855,40000
17855,40000
17861,40000
17864,88947
17864,88947
17869,40000
17871,48561
17871,48561
17874,75424
17874,75424
17882,53799
17885,51626
17890,54478
17890,54478
17891,44505
17891,44505
17896,44155
17900,40000
17900,40000
17907,69291
17907,69291
17909,70300
17916,65572
17916,65572
17919,71358
17919,71358
17921,61589
17921,61589
17925,47958
17925,47958
17938,87164
17939,57603
17939,57603
17941,40000
17949,40000
17950,40000
17950,40000
17950,40000
17956,40000
17956,40000
17958,40000
17963,57834
17964,40000
17968,72186
17973,51947
17973,51947
17977,97418
17981,63226
17984,40125
17984,40125
17986,77587
17987,80776
17991,54944
17995,40000
18000,51167
18006,108512
18006,108512
18008,40000
18013,40000
18013,40000
18016,50136
18017,67879
18018,70282
18018,70282
18020,40000
18020,40000
18022,40000
18022,40000
18024,57859
18030,55277
18034,41384
18035,67409
18035,67409
18040,56308
18040,56308
18044,63563
18047,40000
18047,40000
18059,48228
18059,48228
18061,57737
18065,52601
18068,66242
18069,43690
18075,44780
18080,40000
18080,40000
18086,74191
18095,40000
18096,40000
18096,40000
18097,53994
18099,48187
18101,91793
18105,40000
18106,60846
18108,76712
18109,70723
18113,40000
18113,40000
18115,46627
18115,46627
18117,41007
18121,49531
18121,49531
18123,40000
18124,58819
18124,58819
18130,40000
18130,40000
18134,70424
18135,59507
18138,62786
18138,62786
18140,40000
18144,40069
18155,40000
18155,40000
18157,48645
18169,40000
18175,70857
18175,70857
18176,52863
18178,40000
18181,50366
18186,40000
18190,40000
18190,40000
18191,40000
18199,43128
18200,52795
18200,52795
18202,40000
18205,60924
18205,60924
18208,70916
18208,70916
18210,40000
18210,40000
18212,40000
18212,40000
18215,58760
18217,52761
18219,55329
18220,42968
18223,48598
18230,40000
18231,66920
18234,59634
18234,59634
18237,40592
18239,42976
18242,62461
18242,62461
18250,48469
18251,58297
18254,42931
18256,40000
18259,40000
18259,40000
18261,40000
18265,40000
18274,63753
18274,63753
18283,45681
18283,45681
18284,79794
18290,40000
18290,40000
18291,45259
18291,45259
18297,56421
18299,40000
18306,91886
18308,49792
18310,41095
18313,40000
18316,54186
18318,61555
18318,61555
18322,40000
18322,40000
18323,40000
18323,40000
18327,68661
18328,41881
18328,41881
18333,40520
18333,40520
18339,40000
18346,45486
18348,40000
18348,40000
18354,65400
18356,42677
18362,56027
18366,45445
18369,53188
18369,53188
18371,49889
18371,49889
18374,56668
18374,56668
18375,41562
18375,41562
18376,50047
18379,40000
18382,57540
18382,57540
18383,68788
18383,68788
18386,66338
18386,66338
18388,42719
18390,60326
18393,40205
18393,40205
18396,51817
18397,40000
18398,56854
18401,59818
18402,45396
18402,45396
18403,43239
18407,67557
18407,67557
18408,44030
18418,47803
18426,79058
18427,65998
18429,45850
18429,45850
18435,62089
18438,41898
18438,41898
18441,40000
18441,40000
18443,69107
18443,69107
18447,65350
18448,44353
18449,40000
18450,59963
18450,59963
18454,64815
18454,64815
18456,40000
18456,40000
18459,40000
18459,40000
18462,40000
18464,40000
18467,40000
18468,40000
18468,40000
18468,40000
18478,40000
18492,66792
18497,40000
